2024-04-06 18:52:50,830 INFO    Thread-32 (_run_job):1543 [wandb_run.py:_config_callback():1343] config_cb None None {'activation_func': 'GELU', 'data_augment': 'Yes', 'dropout': 'No', 'epoch': 30, 'hidden_units': 512, 'optimizer': 'Adam', 'prob': 0.2}
2024-04-06 18:52:50,852 INFO    Thread-32 (_run_job):1543 [wandb_run.py:_label_probe_notebook():1295] probe notebook
2024-04-06 18:52:50,852 INFO    Thread-32 (_run_job):1543 [wandb_run.py:_label_probe_notebook():1305] Unable to probe notebook: 'NoneType' object has no attribute 'get'
2024-04-06 18:52:50,852 INFO    Thread-32 (_run_job):1543 [wandb_init.py:init():720] updated telemetry
2024-04-06 18:52:50,881 INFO    Thread-32 (_run_job):1543 [wandb_init.py:init():753] communicating run to backend with 90.0 second timeout
2024-04-06 18:52:51,515 INFO    Thread-32 (_run_job):1543 [wandb_run.py:_on_init():2262] communicating current version
2024-04-06 18:52:51,650 INFO    Thread-32 (_run_job):1543 [wandb_run.py:_on_init():2271] got version response upgrade_message: "wandb version 0.16.6 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2024-04-06 18:52:51,650 INFO    Thread-32 (_run_job):1543 [wandb_init.py:init():804] starting run threads in backend
2024-04-06 18:52:55,243 INFO    Thread-32 (_run_job):1543 [wandb_run.py:_console_start():2241] atexit reg
2024-04-06 18:52:55,243 INFO    Thread-32 (_run_job):1543 [wandb_run.py:_redirect():2096] redirect: wrap_raw
2024-04-06 18:52:55,243 INFO    Thread-32 (_run_job):1543 [wandb_run.py:_redirect():2161] Wrapping output streams.
2024-04-06 18:52:55,243 INFO    Thread-32 (_run_job):1543 [wandb_run.py:_redirect():2186] Redirects installed.
2024-04-06 18:52:55,244 INFO    Thread-32 (_run_job):1543 [wandb_init.py:init():847] run started, returning control to user process
2024-04-06 18:54:39,412 INFO    Thread-32 (_run_job):1543 [wandb_run.py:_finish():1970] finishing run space_monkeys/DL_Assignment_2/yy0wixlo
2024-04-06 18:54:39,415 INFO    Thread-32 (_run_job):1543 [jupyter.py:save_history():445] not saving jupyter history
2024-04-06 18:54:39,415 INFO    Thread-32 (_run_job):1543 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-06 18:54:39,415 INFO    Thread-32 (_run_job):1543 [wandb_init.py:_jupyter_teardown():454] cleaning up jupyter logic
2024-04-06 18:54:39,416 INFO    Thread-32 (_run_job):1543 [wandb_run.py:_atexit_cleanup():2210] got exitcode: 1
2024-04-06 18:54:39,416 INFO    Thread-32 (_run_job):1543 [wandb_run.py:_restore():2193] restore
2024-04-06 18:54:39,417 INFO    Thread-32 (_run_job):1543 [wandb_run.py:_restore():2199] restore done
2024-04-06 18:54:44,740 INFO    Thread-32 (_run_job):1543 [wandb_run.py:_footer_history_summary_info():3851] rendering history
2024-04-06 18:54:44,741 INFO    Thread-32 (_run_job):1543 [wandb_run.py:_footer_history_summary_info():3883] rendering summary
2024-04-06 18:54:44,751 INFO    Thread-32 (_run_job):1543 [wandb_run.py:_footer_sync_info():3810] logging synced files
